+0.060 +9.22805716e-01 +5.64451297e+00 +7.70529384e+00 +1.42335894e+01 +1.87205899e+01 +7.41604590e+01 +4.78836793e+00 +6.80446716e+00 +1.34614561e+01 +1.82294946e+01 +1.59695578e+00 +6.36213619e+00 +8.52144759e+00 +1.48354551e+01
+0.061 +9.20368178e-01 +5.63326773e+00 +7.69573985e+00 +1.42098001e+01 +1.86851988e+01 +7.41041963e+01 +4.78154251e+00 +6.79805584e+00 +1.34443974e+01 +1.82061641e+01 +1.58634487e+00 +6.34315694e+00 +8.50645310e+00 +1.48014041e+01
+0.062 +9.17900236e-01 +5.62188091e+00 +7.68605055e+00 +1.41857398e+01 +1.86496357e+01 +7.40473282e+01 +4.77462280e+00 +6.79154904e+00 +1.34271227e+01 +1.81825988e+01 +1.57570695e+00 +6.32400552e+00 +8.49127718e+00 +1.47670801e+01
+0.063 +9.15402321e-01 +5.61035447e+00 +7.67622697e+00 +1.41614137e+01 +1.86139133e+01 +7.39898667e+01 +4.76760964e+00 +6.78494724e+00 +1.34096349e+01 +1.81588043e+01 +1.56504586e+00 +6.30468703e+00 +8.47592255e+00 +1.47324934e+01
+0.064 +9.12874858e-01 +5.59869031e+00 +7.66627013e+00 +1.41368268e+01 +1.85780437e+01 +7.39318235e+01 +4.76050386e+00 +6.77825092e+00 +1.33919369e+01 +1.81347862e+01 +1.55436529e+00 +6.28520647e+00 +8.46039187e+00 +1.46976538e+01
+0.065 +9.10318293e-01 +5.58689043e+00 +7.65618111e+00 +1.41119844e+01 +1.85420390e+01 +7.38732105e+01 +4.75330636e+00 +6.77146061e+00 +1.33740317e+01 +1.81105501e+01 +1.54366893e+00 +6.26556893e+00 +8.44468792e+00 +1.46625716e+01
+0.066 +9.07733067e-01 +5.57495682e+00 +7.64596098e+00 +1.40868918e+01 +1.85059111e+01 +7.38140395e+01 +4.74601801e+00 +6.76457682e+00 +1.33559222e+01 +1.80861015e+01 +1.53296030e+00 +6.24577942e+00 +8.42881342e+00 +1.46272564e+01
+0.067 +9.05119621e-01 +5.56289146e+00 +7.63561081e+00 +1.40615542e+01 +1.84696714e+01 +7.37543221e+01 +4.73863969e+00 +6.75760008e+00 +1.33376116e+01 +1.80614460e+01 +1.52224283e+00 +6.22584288e+00 +8.41277110e+00 +1.45917183e+01
+0.068 +9.02478401e-01 +5.55069635e+00 +7.62513170e+00 +1.40359768e+01 +1.84333312e+01 +7.36940699e+01 +4.73117229e+00 +6.75053089e+00 +1.33191028e+01 +1.80365890e+01 +1.51151985e+00 +6.20576423e+00 +8.39656370e+00 +1.45559669e+01
+0.069 +8.99809853e-01 +5.53837350e+00 +7.61452473e+00 +1.40101650e+01 +1.83969014e+01 +7.36332943e+01 +4.72361670e+00 +6.74336980e+00 +1.33003988e+01 +1.80115359e+01 +1.50079460e+00 +6.18554836e+00 +8.38019394e+00 +1.45200117e+01
+0.070 +8.97114427e-01 +5.52592494e+00 +7.60379101e+00 +1.39841239e+01 +1.83603927e+01 +7.35720067e+01 +4.71597385e+00 +6.73611734e+00 +1.32815027e+01 +1.79862921e+01 +1.49007020e+00 +6.16520010e+00 +8.36366456e+00 +1.44838624e+01
+0.071 +8.94392572e-01 +5.51335270e+00 +7.59293166e+00 +1.39578590e+01 +1.83238155e+01 +7.35102184e+01 +4.70824463e+00 +6.72877405e+00 +1.32624175e+01 +1.79608628e+01 +1.47934967e+00 +6.14472423e+00 +8.34697829e+00 +1.44475282e+01
+0.072 +8.91644742e-01 +5.50065880e+00 +7.58194779e+00 +1.39313753e+01 +1.82871798e+01 +7.34479405e+01 +4.70042997e+00 +6.72134048e+00 +1.32431463e+01 +1.79352534e+01 +1.46863597e+00 +6.12412551e+00 +8.33013786e+00 +1.44110185e+01
+0.073 +8.88871390e-01 +5.48784530e+00 +7.57084054e+00 +1.39046783e+01 +1.82504954e+01 +7.33851840e+01 +4.69253080e+00 +6.71381717e+00 +1.32236923e+01 +1.79094691e+01 +1.45793190e+00 +6.10340864e+00 +8.31314599e+00 +1.43743423e+01
+0.074 +8.86072973e-01 +5.47491425e+00 +7.55961105e+00 +1.38777732e+01 +1.82137719e+01 +7.33219599e+01 +4.68454804e+00 +6.70620469e+00 +1.32040585e+01 +1.78835150e+01 +1.44724023e+00 +6.08257825e+00 +8.29600541e+00 +1.43375089e+01
+0.075 +8.83249946e-01 +5.46186770e+00 +7.54826046e+00 +1.38506654e+01 +1.81770183e+01 +7.32582789e+01 +4.67648265e+00 +6.69850360e+00 +1.31842480e+01 +1.78573961e+01 +1.43656359e+00 +6.06163896e+00 +8.27871884e+00 +1.43005270e+01
+0.076 +8.80402768e-01 +5.44870773e+00 +7.53678993e+00 +1.38233601e+01 +1.81402437e+01 +7.31941517e+01 +4.66833557e+00 +6.69071447e+00 +1.31642640e+01 +1.78311176e+01 +1.42590453e+00 +6.04059531e+00 +8.26128898e+00 +1.42634054e+01
+0.077 +8.77531898e-01 +5.43543639e+00 +7.52520062e+00 +1.37958625e+01 +1.81034565e+01 +7.31295888e+01 +4.66010775e+00 +6.68283787e+00 +1.31441096e+01 +1.78046844e+01 +1.41526552e+00 +6.01945180e+00 +8.24371853e+00 +1.42261529e+01
+0.078 +8.74637795e-01 +5.42205577e+00 +7.51349371e+00 +1.37681780e+01 +1.80666652e+01 +7.30646007e+01 +4.65180015e+00 +6.67487437e+00 +1.31237879e+01 +1.77781014e+01 +1.40464892e+00 +5.99821286e+00 +8.22601021e+00 +1.41887780e+01
+0.079 +8.71720919e-01 +5.40856794e+00 +7.50167036e+00 +1.37403119e+01 +1.80298777e+01 +7.29991976e+01 +4.64341373e+00 +6.66682458e+00 +1.31033021e+01 +1.77513735e+01 +1.39405702e+00 +5.97688289e+00 +8.20816669e+00 +1.41512891e+01
+0.080 +8.68781733e-01 +5.39497498e+00 +7.48973177e+00 +1.37122693e+01 +1.79931017e+01 +7.29333897e+01 +4.63494948e+00 +6.65868906e+00 +1.30826554e+01 +1.77245053e+01 +1.38349202e+00 +5.95546623e+00 +8.19019066e+00 +1.41136944e+01
+0.081 +8.65820696e-01 +5.38127897e+00 +7.47767912e+00 +1.36840555e+01 +1.79563446e+01 +7.28671868e+01 +4.62640835e+00 +6.65046842e+00 +1.30618509e+01 +1.76975016e+01 +1.37295601e+00 +5.93396714e+00 +8.17208478e+00 +1.40760022e+01
+0.082 +8.62838270e-01 +5.36748200e+00 +7.46551362e+00 +1.36556758e+01 +1.79196135e+01 +7.28005990e+01 +4.61779134e+00 +6.64216325e+00 +1.30408918e+01 +1.76703670e+01 +1.36245103e+00 +5.91238986e+00 +8.15385172e+00 +1.40382205e+01
+0.083 +8.59834918e-01 +5.35358616e+00 +7.45323645e+00 +1.36271354e+01 +1.78829153e+01 +7.27336358e+01 +4.60909943e+00 +6.63377416e+00 +1.30197813e+01 +1.76431062e+01 +1.35197903e+00 +5.89073854e+00 +8.13549412e+00 +1.40003571e+01
+0.084 +8.56811100e-01 +5.33959352e+00 +7.44084884e+00 +1.35984395e+01 +1.78462565e+01 +7.26663069e+01 +4.60033361e+00 +6.62530175e+00 +1.29985225e+01 +1.76157234e+01 +1.34154186e+00 +5.86901731e+00 +8.11701463e+00 +1.39624199e+01
+0.085 +8.53767278e-01 +5.32550619e+00 +7.42835199e+00 +1.35695931e+01 +1.78096434e+01 +7.25986215e+01 +4.59149487e+00 +6.61674663e+00 +1.29771186e+01 +1.75882232e+01 +1.33114132e+00 +5.84723019e+00 +8.09841586e+00 +1.39244163e+01
+0.086 +8.50703914e-01 +5.31132623e+00 +7.41574712e+00 +1.35406016e+01 +1.77730818e+01 +7.25305891e+01 +4.58258421e+00 +6.60810943e+00 +1.29555728e+01 +1.75606098e+01 +1.32077911e+00 +5.82538119e+00 +8.07970043e+00 +1.38863540e+01
